Id,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
17535,44,45,32,43,45,62,63,56,60,58,59,59,41,53,27,38
13808,19,11,11,13,12,35,33,39,42,34,44,50,11,18,11,16
4085,75,70,29,49,40,80,76,66,51,85,82,53,48,66,60,62
80,77,73,83,81,85,79,79,94,78,79,77,83,73,74,65,52
7035,66,68,31,35,48,78,77,72,47,84,78,67,32,67,63,66
13369,16,10,9,14,10,27,39,17,67,20,24,48,12,24,8,12
13403,62,68,15,16,17,72,75,51,59,67,61,51,52,68,68,33
13217,60,56,42,22,50,53,51,66,82,40,63,72,69,64,58,38
1641,73,69,76,69,74,68,69,70,75,53,69,62,74,75,66,75
11759,42,34,61,59,60,47,46,62,72,56,46,69,64,43,31,27
6200,64,62,67,66,69,71,74,77,70,68,76,66,58,47,35,43
16237,42,50,46,53,57,74,76,62,65,61,58,62,42,27,31,28
2091,71,67,68,69,72,76,78,84,75,78,74,84,65,66,60,66
8556,16,17,16,12,15,31,38,37,61,30,55,43,12,24,12,13
16893,18,10,7,11,17,25,23,24,46,48,24,64,11,17,8,13
16206,29,27,56,51,53,38,42,54,67,57,37,63,65,33,23,21
727,56,50,77,78,80,70,65,63,77,58,64,83,78,45,23,26
17068,30,37,46,54,49,60,61,64,47,66,47,72,50,41,22,29
932,79,81,16,17,15,86,80,74,62,84,92,58,57,73,73,78
2312,78,78,68,65,59,77,79,75,62,79,77,73,57,72,46,63
16895,29,56,56,63,56,69,62,60,55,48,58,56,43,27,30,28
6717,71,74,35,31,32,78,85,58,67,70,71,67,50,60,56,34
5663,48,39,69,64,68,49,52,70,90,41,42,44,80,42,28,47
32,93,90,57,56,68,74,73,64,59,86,82,54,54,65,73,70
11212,19,11,11,13,18,41,43,28,70,43,34,51,14,24,20,11
15972,42,35,55,58,60,34,51,34,49,56,44,63,53,42,28,34
2392,77,76,70,70,70,86,83,85,58,82,77,72,40,75,72,78
9151,68,66,32,49,45,61,61,73,65,60,66,59,67,66,56,43
13687,59,61,29,25,32,88,89,72,40,76,88,70,42,62,60,41
16737,57,51,34,44,30,68,62,44,60,74,63,54,44,54,49,38
775,76,75,47,44,49,83,77,83,77,73,79,82,76,75,81,58
2740,75,73,13,16,22,77,83,64,78,63,74,80,67,70,75,35
13640,47,39,60,56,55,63,67,60,76,62,47,79,57,38,22,25
16380,55,48,22,27,20,42,54,60,71,48,57,72,58,58,56,20
7965,65,66,37,34,41,73,69,58,35,88,82,83,60,67,61,55
14969,54,55,49,54,52,76,77,78,56,72,72,63,52,48,28,34
14553,38,31,58,64,52,56,63,64,69,58,43,73,64,48,27,29
7269,50,29,71,65,68,38,32,34,80,51,56,77,71,53,32,44
5924,69,71,23,20,41,84,90,72,75,63,85,83,59,63,70,45
6843,66,62,68,66,63,76,74,80,66,66,70,83,63,31,42,34
1024,76,74,24,22,59,77,78,71,70,68,76,80,75,75,80,76
1456,79,77,56,60,69,77,77,77,69,74,75,68,56,70,61,68
14365,47,55,55,56,56,75,73,72,60,73,70,65,39,56,48,36
15964,57,59,47,57,44,60,68,57,48,69,55,56,50,63,36,43
13338,63,68,18,19,21,65,72,43,39,86,73,38,38,51,57,66
940,79,73,64,70,76,69,69,83,77,56,68,62,60,76,60,58
9116,58,59,63,65,64,62,65,73,79,71,72,66,56,60,45,37
10757,61,65,23,25,25,76,74,72,58,69,54,69,65,57,66,39
7556,52,33,68,56,70,45,61,63,82,50,44,59,73,44,22,28
6760,75,75,13,11,19,78,82,72,55,70,77,78,58,65,69,47
3862,62,64,30,26,25,83,78,69,60,72,65,84,65,68,76,61
8992,53,46,65,69,71,59,68,64,73,58,44,76,67,39,20,27
987,82,77,64,72,72,75,69,79,69,77,77,61,60,80,55,71
5573,68,70,40,49,49,60,70,64,60,66,68,59,47,63,56,65
6847,60,53,17,19,22,94,92,60,80,74,80,70,67,75,54,65
13165,61,66,18,25,18,80,78,58,50,82,86,59,28,59,53,66
7129,68,54,65,63,61,54,64,80,75,63,68,72,61,79,46,70
13477,70,64,38,51,57,70,62,59,58,74,71,49,52,58,41,35
6875,70,72,18,20,35,76,74,65,51,82,78,73,62,61,55,58
10440,46,57,63,63,59,75,73,60,90,46,49,58,64,65,52,35
7905,14,11,17,20,28,47,49,40,71,43,36,52,12,23,10,17
4776,67,63,15,16,17,81,81,70,84,61,73,79,65,70,70,54
5491,62,56,72,68,62,33,34,49,90,41,54,71,68,59,21,40
17079,18,14,6,10,8,15,24,24,36,47,26,63,12,24,9,13
16361,31,28,61,58,46,70,70,57,73,59,43,71,50,45,21,35
10393,24,15,12,12,13,39,49,29,55,42,35,52,13,19,9,12
3151,22,10,10,11,22,52,49,45,58,50,41,71,10,22,12,12
10966,64,67,25,22,24,81,85,65,78,55,76,66,63,62,55,29
14480,60,61,43,57,60,61,50,64,63,71,71,55,43,58,59,51
11403,55,54,65,64,67,67,68,72,69,62,61,67,58,43,36,40
10551,53,33,64,66,62,68,69,67,76,59,58,71,47,34,30,22
15914,19,10,25,35,55,20,26,27,43,46,23,57,13,19,8,13
6930,53,46,70,69,62,77,80,68,73,64,71,90,59,67,32,66
1052,76,76,34,34,45,79,73,83,69,75,85,90,74,77,75,50
10278,55,52,61,66,61,69,71,80,75,71,66,70,55,56,27,33
804,83,87,27,17,31,89,89,80,82,76,84,60,51,81,64,49
1962,62,48,76,75,71,53,55,60,78,58,62,88,79,72,32,55
12547,69,72,25,31,23,84,76,45,50,55,68,42,48,74,63,42
6403,55,28,72,67,67,34,50,50,71,56,48,63,74,33,15,12
10399,59,50,62,66,63,61,69,69,84,60,57,80,62,64,34,35
426,84,87,47,66,68,76,74,74,66,81,81,73,55,79,74,61
340,80,72,25,18,29,75,79,77,90,48,74,82,86,85,79,67
14504,45,31,60,59,58,45,45,71,75,65,53,70,55,33,23,27
3655,66,64,28,34,54,59,64,69,79,45,46,61,75,72,73,47
11899,61,66,46,56,43,64,69,56,54,65,63,59,58,72,57,58
7962,63,57,62,60,63,54,55,75,70,77,56,55,43,64,54,40
380,83,68,68,75,77,42,41,72,83,50,47,83,79,82,54,67
917,72,71,77,75,67,81,82,89,82,66,67,72,77,84,54,77
12215,59,63,58,59,59,72,70,74,73,62,71,44,47,62,29,34
9879,66,60,15,20,28,64,68,64,81,59,54,50,69,73,58,44
10918,55,26,64,64,65,65,68,63,64,67,38,74,67,40,25,22
12351,66,66,33,33,40,81,80,74,67,88,82,81,68,62,61,46
11506,69,69,51,48,50,67,65,55,54,62,79,34,47,70,57,72
3752,68,55,59,71,78,64,68,75,75,63,69,75,53,73,49,60
16900,12,10,8,12,13,23,24,16,48,37,37,53,13,23,6,13
14032,65,64,33,36,28,74,72,75,42,78,78,42,34,49,38,35
14236,64,62,42,35,44,75,73,49,62,77,71,62,50,56,62,50
3355,73,73,26,28,24,89,89,84,73,62,73,65,64,72,69,35
15661,10,8,5,11,9,47,44,19,53,42,39,57,13,18,5,13
2830,74,71,56,55,68,69,69,79,66,61,72,58,41,69,63,70
6131,58,59,67,62,68,57,65,72,87,43,42,71,59,68,43,56
4317,68,59,65,67,64,74,72,79,66,86,82,66,41,78,53,67
7482,62,63,49,47,39,72,69,78,74,62,69,72,66,75,64,44
13809,64,61,54,56,58,69,66,78,63,66,74,68,47,70,55,50
2749,79,82,38,39,35,77,77,73,63,75,85,63,52,64,69,62
82,67,62,83,86,86,78,80,77,76,62,70,86,84,54,32,49
5975,23,19,19,18,22,44,42,22,62,60,32,55,13,25,11,14
2098,79,77,22,24,20,85,89,65,83,57,78,82,64,80,69,54
11400,54,42,61,62,60,64,65,84,80,72,56,65,63,46,33,38
16578,55,49,39,48,41,66,60,57,60,79,58,63,46,61,49,31
14724,33,26,63,63,49,66,66,62,74,53,38,72,65,37,18,21
13543,59,63,31,44,38,86,90,60,43,73,77,56,49,53,52,38
2352,70,64,72,72,71,63,67,49,75,61,65,70,77,58,34,39
5749,73,72,68,63,68,78,71,70,75,75,74,60,51,65,60,53
9572,61,58,62,62,63,79,81,76,70,71,71,67,53,68,43,46
15441,57,56,55,58,53,62,64,60,66,70,73,56,59,40,25,42
8027,68,69,17,27,20,87,86,65,73,64,74,66,50,59,61,39
7166,67,67,56,53,59,69,75,91,63,61,64,70,60,64,65,63
8913,66,64,49,49,63,62,68,75,65,51,60,64,54,65,54,66
6533,54,59,72,70,68,69,71,73,74,63,57,61,64,52,40,38
8768,62,66,48,46,22,80,81,69,62,72,73,57,53,65,64,53
11806,58,59,45,45,45,84,85,80,60,75,72,74,54,58,55,30
13488,55,28,62,59,55,45,50,36,75,56,58,73,58,52,22,28
4385,74,71,62,60,65,72,68,70,75,72,68,58,44,75,67,65
7972,54,49,62,64,58,40,53,52,92,32,34,55,70,45,26,34
11429,60,66,62,64,55,68,71,70,74,54,58,67,59,60,65,49
17069,55,56,40,45,27,70,71,65,45,75,65,50,44,50,45,48
6008,69,70,21,28,49,81,80,70,67,55,83,67,66,71,69,57
15482,58,48,55,55,54,54,55,68,73,46,52,59,55,63,47,51
9604,66,67,58,61,64,75,73,83,73,69,42,71,63,65,58,48
16636,57,55,23,37,18,65,60,61,42,68,56,47,44,55,38,42
3768,29,12,12,22,22,41,55,38,62,60,38,71,16,45,15,10
5700,50,47,67,70,65,67,69,72,68,64,46,76,68,42,30,32
3093,81,80,27,31,37,64,63,55,57,79,77,55,63,74,63,77
13015,52,48,59,62,61,79,80,67,75,61,62,71,62,50,23,24
11150,53,44,58,67,68,76,79,69,70,66,67,80,63,32,23,29
14301,57,64,15,20,17,82,84,60,58,64,78,75,57,66,60,28
7579,66,64,38,42,39,51,67,62,71,51,41,70,71,74,70,54
3347,73,75,31,38,19,90,81,53,48,85,82,52,36,70,66,65
17036,17,21,21,19,48,32,33,42,47,48,48,64,14,45,22,32
12622,44,62,63,69,64,63,60,58,45,78,54,58,55,37,30,30
12732,62,58,17,11,15,66,58,51,62,72,58,69,60,54,65,34
12559,60,62,58,53,56,60,58,49,56,64,55,60,49,61,39,40
3747,72,59,11,11,15,68,75,77,91,59,71,90,73,75,71,55
4791,65,57,73,82,61,60,67,76,63,67,63,88,56,40,26,33
1773,81,81,50,47,63,81,77,72,34,90,91,63,51,65,65,73
2100,75,76,41,48,64,73,67,69,67,77,77,65,54,77,71,75
9713,52,43,63,69,65,78,83,72,63,63,68,74,65,45,30,32
2656,70,65,70,73,78,73,68,78,32,88,88,75,55,59,35,40
9065,20,13,10,14,21,34,33,29,54,38,39,70,20,40,11,12
2593,51,42,74,67,73,53,53,75,84,32,46,82,79,45,25,26
10174,63,68,28,20,23,72,74,67,72,69,70,70,65,69,62,39
1807,78,77,15,15,29,61,71,78,85,39,58,71,76,77,74,68
292,46,42,82,82,84,51,68,65,93,33,33,38,80,70,20,30
7368,69,68,63,63,70,66,67,74,76,57,54,36,67,59,50,57
8788,65,67,26,22,14,89,88,73,65,66,72,63,62,63,65,34
12159,64,66,43,51,52,68,73,74,71,60,63,56,43,60,53,67
1726,79,83,18,23,35,78,80,66,57,72,83,71,52,79,77,52
13003,53,43,65,62,56,52,51,62,73,62,62,74,71,38,22,29
7892,20,20,18,17,26,46,45,39,62,53,34,53,20,24,17,21
10904,46,41,69,68,53,73,77,57,62,71,66,82,58,53,25,25
5892,72,71,15,18,20,85,82,57,56,73,90,71,54,66,68,50
13301,68,67,16,19,19,77,79,62,43,74,63,56,58,58,48,58
490,83,79,59,72,67,75,73,70,86,58,77,85,74,84,73,71
15680,42,38,55,55,57,52,64,52,61,49,48,66,53,35,22,20
14890,50,44,62,60,64,70,67,67,58,65,62,58,37,43,41,33
5085,72,70,13,17,35,75,73,68,32,83,85,72,34,56,65,42
14975,16,12,10,14,12,57,52,36,61,42,51,69,15,19,8,14
845,76,77,78,79,76,77,78,84,64,76,81,75,62,69,56,38
7137,69,68,46,31,53,74,75,48,57,70,74,34,43,71,62,62
5098,59,48,70,66,69,53,78,62,72,71,56,78,69,56,22,24
4212,69,66,73,73,65,69,68,72,73,77,64,73,72,40,41,52
7506,60,43,70,57,70,43,46,33,70,60,49,66,70,40,44,21
7004,69,73,28,31,31,79,73,52,54,87,81,51,33,56,62,72
8903,58,43,65,59,67,75,76,55,79,53,56,71,61,37,22,31
15038,62,64,13,13,19,76,74,59,47,70,74,74,21,57,49,23
4491,54,54,66,69,73,65,68,76,85,39,35,58,74,47,27,16
12010,55,60,61,65,61,70,76,62,57,69,76,56,57,29,38,35
16511,55,53,50,51,47,64,60,58,53,65,50,60,47,53,31,42
14206,22,16,19,21,25,48,55,42,63,63,35,50,19,21,15,14
16840,16,15,7,13,12,29,29,27,43,49,26,61,15,23,7,14
12319,60,61,29,28,35,89,90,70,58,73,85,65,56,63,63,34
8582,33,16,14,17,27,43,49,31,72,31,61,70,14,35,13,24
1682,71,68,14,13,14,57,68,67,84,48,61,81,84,80,76,52
16975,46,41,50,51,52,66,53,55,63,67,42,70,48,38,20,22
286,86,76,40,39,57,47,33,55,59,64,44,33,39,75,58,93
17238,45,45,31,45,43,67,67,56,41,80,50,55,44,52,31,34
289,78,74,75,73,78,74,75,86,79,73,74,89,82,80,75,73
613,79,79,42,41,39,79,79,73,66,78,82,60,63,77,79,73
6808,69,54,65,66,59,64,62,68,79,51,55,66,65,52,41,36
9818,57,59,61,66,62,66,69,57,84,41,68,59,61,63,26,59
7899,60,59,75,72,70,65,69,70,71,61,60,82,66,45,28,42
6841,67,68,51,47,54,73,75,71,72,69,77,55,53,64,64,55
6445,69,70,69,65,68,66,65,73,62,76,69,71,64,75,69,64
1244,71,67,64,71,85,93,92,85,43,85,85,79,55,64,52,35
1564,22,15,14,13,14,35,38,28,69,35,39,52,12,22,14,12
1940,64,30,79,72,77,38,49,51,72,68,48,63,73,43,25,34
11237,20,20,14,13,20,42,45,28,71,35,31,52,13,25,13,13
2560,15,14,12,11,20,50,34,26,59,40,48,68,15,22,12,13
16323,43,39,51,52,51,56,58,51,66,52,55,66,49,49,33,34
3621,69,73,68,69,68,86,87,81,65,79,84,87,57,72,60,35
10617,61,56,60,62,63,52,34,68,65,78,60,74,48,72,32,68
14412,49,50,63,72,62,72,71,70,71,67,73,64,44,27,23,33
11992,54,59,64,63,57,69,73,67,63,66,64,64,53,54,52,50
13055,60,61,15,16,30,63,68,65,76,53,57,33,68,65,55,46
8968,60,54,65,69,52,77,84,78,68,64,71,82,57,75,42,41
16028,17,16,15,13,13,23,40,27,72,48,42,63,10,19,15,12
7115,63,65,21,26,36,75,69,74,69,74,84,68,68,70,65,41
6999,68,70,65,54,56,75,53,64,62,68,69,59,69,72,65,51
424,84,84,22,15,28,90,90,73,74,75,86,49,43,79,74,73
6182,76,75,34,29,48,70,63,62,56,70,61,54,58,63,66,74
2216,72,59,38,31,32,61,66,69,83,44,52,74,79,80,79,35
4395,53,43,67,71,67,53,54,66,84,48,57,75,71,52,22,27
3618,57,44,69,67,70,80,87,74,85,66,78,79,71,58,30,47
9954,65,71,30,32,24,76,78,60,65,69,67,43,55,81,69,48
14330,58,55,55,61,55,61,54,61,75,43,58,63,57,36,22,32
13422,55,63,33,44,45,67,64,78,63,71,56,65,43,54,49,68
15345,56,54,54,58,51,61,54,45,53,70,67,55,62,59,37,43
9690,51,59,14,16,15,76,75,55,60,62,62,60,60,70,69,40
16832,53,51,34,37,40,71,68,61,55,59,66,61,45,46,50,39
17416,15,8,9,11,12,27,32,21,41,43,27,61,10,24,6,10
14149,24,11,12,16,21,47,45,37,62,48,34,54,14,21,20,11
3652,59,33,66,73,77,62,66,60,83,40,38,60,72,43,23,25
14967,60,58,56,50,50,72,64,78,72,59,60,59,56,67,54,50
2630,69,71,35,44,28,79,81,71,35,89,90,48,37,63,72,66
8411,66,65,62,58,62,55,53,70,72,72,62,60,64,65,45,58
9797,67,63,28,33,35,79,77,75,58,77,76,61,46,62,63,41
8825,58,48,65,58,59,48,53,70,84,57,61,72,65,58,55,40
9397,64,62,54,58,68,68,53,79,70,71,72,72,46,55,46,60
1212,21,8,7,8,34,31,33,23,84,23,42,69,8,21,7,23
12012,20,16,11,13,17,49,40,42,58,54,37,58,20,20,17,14
4313,46,31,73,70,67,35,34,72,90,45,43,74,74,32,20,16
6358,64,56,64,65,66,61,65,79,73,67,73,79,75,65,61,59
3333,75,71,38,51,27,82,83,59,55,78,79,56,51,70,65,71
4601,48,39,70,68,73,32,42,49,80,29,29,40,72,74,38,59
16364,19,8,5,10,16,16,24,17,64,22,22,31,13,16,9,14
2338,52,37,74,75,71,55,69,76,91,32,44,85,80,47,31,27
4151,75,69,64,71,63,75,77,82,59,80,76,57,54,49,62,52
14711,61,62,28,22,16,65,69,83,57,68,70,68,48,68,56,42
8146,68,68,19,20,31,78,71,77,72,71,75,85,63,67,69,48
4814,22,15,20,18,13,52,50,36,53,47,55,56,18,16,18,15
12579,57,54,21,17,22,51,64,61,83,39,52,69,74,61,68,24
1875,78,74,64,63,74,75,80,83,59,72,76,73,75,69,68,78
1661,75,72,32,31,33,76,74,67,75,60,69,72,70,79,76,63
3672,67,71,69,70,68,83,88,84,63,77,91,94,63,62,39,59
2752,75,76,22,29,29,77,78,73,60,76,84,40,51,69,66,69
317,79,83,23,42,44,87,86,82,66,78,79,72,63,85,80,68
8409,66,67,42,40,58,75,73,75,62,59,72,50,55,72,60,69
1291,73,71,73,75,69,82,78,89,66,64,74,68,63,69,32,51
13182,62,59,45,39,20,74,71,70,47,84,93,72,56,59,58,56
10026,61,51,68,60,63,55,55,65,75,60,34,90,68,51,23,23
15800,19,7,8,9,13,42,46,28,47,59,37,64,19,21,6,16
8366,65,60,27,36,30,66,73,71,78,55,71,86,67,66,66,57
11848,68,63,12,10,15,77,75,52,77,43,52,60,62,50,69,30
17472,51,51,39,30,22,69,67,54,45,72,59,53,37,46,44,37
5001,70,66,16,19,15,55,69,74,76,41,60,84,82,70,67,39
851,79,80,69,67,78,67,69,76,74,57,71,53,65,65,72,59
812,26,25,18,16,25,64,65,45,68,63,67,84,14,23,10,11
15359,19,14,14,16,20,30,31,32,79,42,36,48,15,20,14,15
1008,69,65,75,84,77,82,78,76,76,63,73,85,74,67,27,44
4186,63,61,72,73,62,78,79,80,68,72,74,74,63,57,23,39
8368,67,71,40,27,32,72,74,71,74,58,60,60,54,70,66,35
17274,48,52,36,46,41,75,72,63,39,58,59,54,41,36,38,33
4114,66,66,67,71,69,77,81,84,69,74,79,73,53,66,43,45
15883,15,12,11,13,14,44,41,34,58,40,40,56,16,11,15,12
4731,59,58,64,72,74,59,63,75,67,57,40,74,80,54,25,36
6967,67,61,70,63,72,50,44,77,71,49,57,70,66,67,49,42
17019,43,33,53,51,50,61,55,57,70,52,56,46,51,35,24,30
13411,63,60,53,55,60,70,68,75,70,59,66,54,46,53,56,56
7902,67,69,46,68,76,74,76,72,57,74,76,67,43,54,59,65
7532,48,43,68,70,59,68,69,59,76,70,67,84,67,33,29,20
17541,31,20,40,50,45,78,79,56,57,61,48,71,47,34,22,22
14117,55,57,58,56,58,73,71,54,58,62,65,56,57,29,25,28
2449,71,63,65,69,78,67,63,78,66,73,69,69,50,68,27,47
16435,39,23,60,59,51,53,52,64,52,55,49,70,57,32,16,27
14530,52,44,58,56,56,56,60,73,64,67,56,65,64,40,33,25
15615,56,54,41,57,55,64,76,62,76,48,57,72,59,50,27,37
5432,58,54,69,70,76,67,67,72,76,61,64,63,65,61,26,63
16788,26,20,14,25,20,46,49,37,71,48,39,54,12,25,19,15
7281,68,68,25,21,25,79,78,70,74,71,82,59,62,68,67,45
11792,45,33,63,58,64,63,66,65,74,62,53,76,60,38,22,25
4718,50,63,69,71,74,92,75,64,85,60,53,64,64,74,40,68
11453,70,54,43,44,37,51,70,71,64,71,70,57,48,70,47,69
397,81,83,63,63,66,85,82,75,69,84,83,72,54,79,75,81
8104,74,79,29,31,37,64,67,59,49,78,85,71,57,59,57,56
11592,63,59,59,63,69,67,70,80,81,65,69,56,66,66,45,39
9098,20,14,12,16,17,38,39,33,67,40,47,65,15,34,17,13
16398,55,48,33,39,29,71,68,46,49,84,68,51,38,61,41,48
8020,61,54,65,66,62,62,69,66,77,60,62,74,67,56,33,29
314,86,85,56,52,45,80,80,74,79,59,70,63,65,80,70,70
10934,68,62,60,71,51,78,75,71,76,55,48,44,65,67,42,58
15031,55,57,22,21,17,66,68,59,61,54,61,57,54,57,61,30
13960,56,58,53,62,58,64,65,59,61,64,57,55,46,58,28,26
4561,69,65,71,70,67,67,68,73,68,72,68,76,52,70,63,68
9229,60,55,63,64,59,84,83,73,79,72,72,90,58,42,23,40
10293,47,43,59,62,67,74,72,84,79,59,73,73,59,52,22,55
606,63,59,76,78,74,62,69,67,90,47,52,80,81,86,38,66
4304,68,66,66,66,70,69,70,81,76,64,67,71,69,61,43,57
13596,46,49,59,61,64,75,73,69,56,80,81,90,49,58,37,27
4243,68,72,70,72,68,78,74,75,75,71,59,67,59,79,41,70
5489,48,23,71,64,63,48,52,71,83,48,47,83,73,66,33,20
7539,67,70,31,35,18,76,76,68,67,79,76,60,58,69,63,52
4404,73,73,29,22,36,74,78,66,73,69,76,53,64,74,70,57
10808,67,68,56,46,63,84,77,69,65,74,87,57,36,68,57,63
8287,68,70,60,64,57,85,87,76,58,78,88,77,50,68,49,54
2879,69,69,77,74,73,73,72,75,75,67,67,84,64,60,39,48
9609,70,70,23,19,22,64,49,50,50,80,70,60,38,69,62,78
11644,13,11,15,17,24,41,42,36,52,45,58,61,17,13,13,15
6375,71,72,27,23,46,65,65,59,58,82,77,79,59,71,62,66
14581,61,58,57,61,55,69,67,66,52,68,64,63,43,46,21,31
580,77,79,76,77,74,72,81,90,86,49,64,72,71,79,71,56
5089,71,72,34,32,49,84,76,78,34,80,88,73,40,71,57,57
4671,64,65,68,69,69,79,75,73,73,67,47,75,67,59,37,43
6260,21,16,10,10,19,49,55,27,69,40,45,75,14,16,10,13
2976,30,12,11,10,20,62,63,59,60,66,66,75,14,37,15,20
17263,18,5,5,11,12,17,18,25,43,49,36,64,11,26,5,10
13035,62,63,28,27,17,75,69,63,55,74,76,58,37,51,52,54
7568,20,11,8,11,13,30,27,30,65,40,28,66,12,44,7,11
13698,59,58,41,26,26,73,73,68,86,38,56,64,58,61,58,46
15152,62,66,35,33,33,67,51,44,33,71,77,54,46,44,42,51
1090,67,77,24,21,33,94,90,79,71,64,85,73,74,74,71,38
12575,63,65,22,27,21,51,54,58,61,47,49,52,55,61,59,53
548,76,77,77,79,76,85,88,77,61,82,81,75,60,58,56,49
4896,68,54,69,70,72,70,74,76,81,63,65,68,63,65,53,40
9418,20,14,14,14,14,36,37,27,75,31,43,64,16,24,11,11
4964,23,12,13,11,11,31,33,34,42,32,22,58,17,45,13,12
4283,17,19,12,19,16,28,31,29,69,42,36,34,11,25,18,11
10223,49,33,68,72,66,64,59,66,60,65,59,68,61,38,37,37
7328,63,62,65,70,71,64,70,79,76,78,68,83,58,64,39,39
3401,66,59,74,66,71,78,79,74,79,71,63,73,65,55,39,32
8737,72,71,31,22,44,78,67,62,61,77,81,56,55,72,45,75
16928,54,54,17,16,18,83,85,50,39,68,74,49,40,46,55,34
13198,13,15,22,21,10,30,34,21,51,32,36,55,16,20,13,12
1407,76,75,75,70,76,75,69,88,65,86,79,87,54,68,31,51
4269,59,57,64,69,65,59,63,64,89,37,54,65,75,68,29,39
15455,57,61,24,30,26,81,81,67,60,72,76,68,50,55,58,36
11624,60,46,66,60,65,28,25,62,75,50,36,62,69,68,49,36
11165,50,46,67,60,59,63,54,64,75,57,49,74,64,44,30,34
2825,72,74,68,74,66,84,83,82,52,84,84,73,54,63,56,55
11605,22,11,12,13,23,44,38,31,85,40,42,68,11,25,12,12
10563,58,48,65,64,63,69,68,64,72,66,62,71,61,57,42,56
10846,65,63,60,63,60,77,75,63,58,74,79,65,44,66,44,57
14284,58,56,26,19,23,79,77,58,52,66,64,63,56,66,53,37
5931,72,73,33,31,28,79,68,63,56,80,80,54,38,58,60,56
4727,68,66,68,72,70,79,77,78,68,77,79,69,56,46,30,38
10018,64,66,66,65,62,65,67,65,66,71,70,64,52,30,24,31
16938,28,28,47,53,51,77,79,67,83,45,46,65,44,37,16,26
1738,29,14,20,14,14,41,43,38,67,45,55,71,12,20,13,18
14957,57,63,25,22,22,87,85,44,57,86,87,35,39,59,60,35
6893,15,14,11,12,34,41,46,23,56,47,31,49,11,18,18,12
13203,60,64,58,62,56,76,79,71,63,78,78,82,59,61,56,46
8025,65,68,14,19,40,78,84,53,46,63,85,76,61,71,63,48
16202,22,16,17,12,23,40,46,28,69,43,30,59,17,22,11,20
2829,69,69,23,28,40,66,68,76,85,47,56,78,77,68,76,54
6813,65,51,63,61,65,66,63,80,76,70,60,68,63,80,38,53
5264,68,67,64,62,69,70,76,82,75,78,70,59,60,56,56,55
1180,28,25,16,17,19,43,42,42,82,35,54,72,18,25,14,15
1969,80,82,34,29,51,79,77,60,57,75,91,57,60,72,66,72
13230,23,17,19,11,23,59,60,36,68,48,57,74,17,11,13,13
2530,13,13,12,15,24,41,56,30,59,51,61,78,16,22,13,14
5350,71,73,19,21,43,78,78,60,62,79,77,73,64,75,70,59
134,77,77,80,78,85,67,69,89,89,60,58,67,77,77,56,53
1797,79,78,42,44,57,64,66,63,60,67,66,46,53,86,66,81
14997,35,20,58,58,56,37,36,63,82,34,32,74,53,50,15,23
967,79,79,46,53,57,64,66,72,71,68,75,72,46,73,71,76
4719,77,67,14,22,13,68,69,61,76,59,67,74,68,73,71,56
15705,64,53,58,50,67,48,62,41,43,63,67,72,64,57,40,63
12161,65,62,34,33,27,66,64,77,80,50,55,46,40,59,58,43
7590,52,48,69,61,63,84,82,69,74,60,60,82,58,56,23,30
12228,48,36,61,65,60,62,55,60,75,53,48,66,63,61,38,50
6556,63,20,64,67,63,77,75,75,73,55,68,83,74,39,15,28
13130,62,64,20,20,17,77,78,54,71,61,70,65,54,62,61,34
15837,57,35,55,55,58,55,58,64,58,64,47,69,48,23,22,26
11583,58,59,15,15,44,73,71,61,68,69,72,71,65,64,64,30
12194,64,67,22,18,12,73,78,63,34,84,80,48,46,67,62,32
9285,68,69,34,19,39,77,77,61,67,66,68,71,66,71,64,55
11388,60,63,66,66,62,79,76,50,66,46,56,58,61,38,33,38
12929,62,59,48,52,49,69,64,65,57,71,67,51,43,55,56,58
16521,47,49,16,18,11,50,59,50,52,60,53,60,57,54,59,32
9402,72,68,46,55,54,75,80,80,80,64,77,90,40,65,44,61
1854,74,75,17,22,49,78,87,79,78,65,75,91,77,76,71,49
12363,67,65,22,20,36,80,71,62,38,75,90,56,36,52,46,64
3572,77,75,32,32,35,89,90,69,55,79,85,75,44,65,55,60
13117,61,65,32,39,42,80,79,64,57,72,83,60,36,64,58,51
1614,72,59,73,74,72,68,70,87,72,61,61,73,72,72,57,54
9132,54,59,61,61,60,49,39,71,82,44,42,83,70,55,41,42
7747,71,68,29,28,52,68,67,68,44,69,75,67,40,74,54,72
2170,79,77,26,28,24,87,88,60,34,67,75,49,54,62,65,74
3534,61,59,72,72,74,62,68,69,78,57,56,70,71,60,40,31
8997,72,73,44,40,39,71,73,64,56,79,79,56,51,61,64,56
473,78,87,32,40,41,92,85,74,47,93,94,72,44,80,66,64
7193,66,63,27,30,38,59,65,67,78,52,65,77,71,70,67,42
2314,68,65,69,73,78,73,69,90,79,59,62,75,70,76,64,36
6070,68,68,11,13,37,68,70,55,74,60,64,72,67,69,69,58
15932,47,48,19,15,16,66,68,59,58,60,64,64,59,53,59,32
15826,54,51,55,58,60,66,70,65,60,73,71,80,45,43,37,35
3977,45,30,69,68,73,33,45,52,90,41,48,70,70,44,26,30
3362,61,56,72,72,70,54,69,70,74,58,66,84,72,45,31,34
