Id,Name,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
2266,Santiago García,68,71,67,76,77,68,75,78,78,53,54,72,80,64,49,46
16687,Conor Whittle,52,55,52,53,45,73,63,52,54,72,56,53,47,44,48,54
9215,Mehmet Akyüz,64,66,50,39,42,73,72,66,84,42,56,37,66,72,67,61
7667,Mateus Tangil,24,28,31,33,36,46,70,73,75,49,74,46,50,32,34,34
7868,Stanislav Lobotka,74,68,43,51,59,69,61,62,51,82,76,82,43,60,42,56
6053,Jiří Skalák,72,71,12,10,56,74,69,62,67,78,76,72,55,68,62,75
2922,Osama Hawsawi,53,54,72,71,71,73,70,87,89,64,65,75,73,65,57,42
9576,Richard Wood,55,37,67,65,66,33,32,72,75,45,29,63,71,39,29,26
11462,Kadeem Harris,66,70,21,28,29,87,84,61,58,86,87,76,29,53,54,25
11438,Rémy Amieux,58,58,61,64,60,70,70,72,68,68,64,70,54,68,35,55
7337,Dean Furman,69,65,71,68,48,68,69,91,72,66,71,72,36,71,59,57
17097,Rasmus Nicolaisen,30,26,45,51,50,64,68,63,66,53,43,70,52,35,17,29
1026,Nicolás Blandi,76,65,33,27,41,67,65,74,64,60,79,79,80,75,82,54
10066,Juan Domínguez,68,67,56,64,66,76,68,73,62,74,80,86,57,67,32,73
4906,Rafael Caroca,65,63,73,63,73,78,77,80,73,71,63,59,59,68,59,31
10972,Matthew Pyzdrowski,18,16,19,16,25,42,41,42,75,43,37,54,16,20,13,14
3689,James Henry,73,74,47,28,36,74,75,82,65,70,72,50,49,79,64,74
5871,Alberto Cerri,74,66,11,11,13,55,65,67,90,55,56,70,72,73,71,26
5563,Bryan Cabezas,74,75,18,22,31,74,75,62,68,62,63,63,66,69,60,40
14306,Josh Coulson,35,30,56,56,60,62,61,73,83,50,35,74,57,38,25,21
1727,Albentosa,55,32,75,64,74,32,47,67,92,26,36,68,73,54,51,45
14589,Guido Villar,14,13,5,13,10,19,17,21,40,46,28,58,13,21,8,14
4011,Hernán Fredes,74,71,40,36,54,70,70,67,45,79,74,71,59,63,56,80
1624,Otávio Cairinho,56,44,77,76,72,56,61,61,76,63,54,82,72,61,43,55
4305,Jhasmani Campos,78,72,24,23,29,66,64,78,62,79,71,57,45,68,58,75
11927,Alec Georgen,58,62,61,62,53,78,77,60,55,81,77,60,53,56,48,46
7702,Joël Drommel,32,25,16,19,10,41,44,34,70,44,62,77,21,21,13,21
13526,Nahuel,59,63,59,58,56,77,74,70,58,79,71,64,55,42,38,43
17237,Kim Hyun Tae,46,40,48,44,44,61,58,58,60,56,53,62,56,44,40,54
1655,Godfred Donsah,78,76,60,68,62,84,78,88,74,86,82,78,56,80,58,60
11880,Mahmut Akan,62,65,67,65,62,68,67,63,57,64,66,64,55,35,36,42
12869,Lukas Jäger,59,56,59,59,64,60,63,72,70,58,55,70,48,39,26,32
13840,Kelvin Etuhu,60,58,62,59,49,59,63,58,75,73,32,47,53,60,61,32
5494,Joleon Lescott,59,52,70,71,60,37,40,58,74,46,40,76,76,64,52,52
16764,Paulin Puel,54,51,12,25,15,58,60,51,39,62,61,67,38,55,58,31
6974,Levent Gülen,64,60,65,65,64,77,83,88,80,73,70,82,67,42,24,30
12438,Chris Robertson,47,36,62,62,51,34,38,62,82,52,44,75,64,49,41,41
12672,Takeshi Kanamori,65,70,21,38,19,89,86,71,61,76,88,68,47,50,60,41
13381,Maximiliano Lovera,60,61,22,28,19,79,76,61,58,79,74,67,52,56,61,60
4479,Khalifa Sankaré,50,42,66,67,67,51,59,61,91,39,46,67,72,66,22,29
6776,Brayan Beckeles,62,50,65,73,64,63,69,84,80,54,55,83,63,65,46,34
4181,Patrick Bamford,74,70,26,18,54,77,74,67,63,53,70,60,68,67,74,38
6152,Izunna Arnest Uzochukwu,69,63,64,62,69,74,76,73,74,84,83,81,53,71,48,48
17126,Daniel Nussbaumer,49,49,33,52,42,64,55,56,40,63,58,57,50,59,30,34
5148,Luke Brattan,69,61,45,61,70,68,69,75,72,64,68,68,38,67,54,69
11962,Julien Laporte,42,31,63,60,63,72,72,71,74,54,46,74,60,35,19,25
4682,Joris Gnagnon,67,52,74,68,61,64,63,65,80,53,40,74,66,48,28,28
4908,Leonardo Pico,65,65,59,59,78,68,62,76,67,69,69,70,65,60,30,60
14168,Nico Antonitsch,44,31,57,61,54,53,61,70,80,68,63,70,46,42,21,24
16314,Takahiro Ogihara,51,43,45,52,49,71,72,69,70,60,70,72,47,58,37,38
13350,Nico Rieble,57,58,58,57,62,64,63,72,67,66,61,63,50,49,26,32
578,Memphis Depay,80,85,24,20,31,91,89,78,80,83,83,74,55,88,72,90
17142,Keisuke Oyama,50,47,40,45,42,68,72,67,41,74,75,60,42,47,29,34
15613,Rubén Cepeda,61,55,49,47,44,61,68,59,62,65,54,51,47,55,42,50
14629,Mahmoud Eid,55,56,18,11,15,66,63,60,74,68,65,58,55,60,59,36
2119,Didier Ndong,75,70,74,72,75,71,69,76,75,75,69,60,67,74,54,42
3892,Nathael Silbeira,22,24,13,13,17,15,16,13,44,30,28,35,24,18,19,13
2821,Danilo Avelar,77,75,74,76,72,68,75,55,75,64,69,66,68,76,38,79
14137,Juan Manuel Álvarez,63,64,60,63,55,64,65,62,62,65,69,66,55,64,42,55
13913,Aliko Bala,58,68,27,29,20,80,68,60,48,68,73,41,41,57,59,40
5841,Álvaro Ramos,73,69,41,21,33,91,88,67,69,84,89,65,56,66,68,51
563,Maximilian Arnold,79,78,60,65,70,67,67,76,64,70,75,52,54,86,77,59
6709,Zeki Yavru,65,65,65,62,64,80,82,79,68,77,71,64,60,70,40,38
2660,Enzo Crivelli,70,67,31,23,25,54,69,71,82,42,67,70,73,75,75,49
2734,Clinton Njie,68,75,24,27,32,91,94,77,61,88,92,60,51,75,73,46
7990,Paolo Pancrazio Faragò,71,68,49,55,65,73,68,78,72,55,56,65,51,62,57,40
5173,Andrea Seculin,21,12,13,12,10,30,31,29,48,37,43,41,12,21,12,12
15955,Michalis Iliadis,13,13,5,14,8,17,24,17,56,46,38,58,11,21,6,13
6777,Ramiro Carrera,59,64,35,39,45,83,81,77,68,70,70,91,64,71,64,73
1138,Jonatan Maidana,61,39,82,70,74,54,68,64,85,49,58,81,76,45,32,46
3626,Stoppila Sunzu,62,39,71,72,67,65,74,74,83,67,66,71,72,38,23,55
1393,Alfreð Finnbogason,72,75,28,34,20,67,69,73,75,69,67,66,60,76,79,51
6414,Yuji Nakazawa,63,48,64,64,65,32,33,43,85,52,37,54,77,68,40,35
11200,Jonathan Cisternas,66,70,46,38,68,50,55,34,56,84,76,46,47,59,54,70
6711,Caner Osmanpaşa,61,58,71,70,74,69,69,66,71,59,55,73,57,48,25,27
8838,Sekou Keita,61,75,26,22,25,65,73,62,74,59,77,65,66,60,67,44
1886,Martin Olsson,70,72,74,73,69,79,86,88,72,65,74,71,64,75,55,53
2218,Rúben Ferreira,74,72,64,73,67,76,68,90,60,63,75,75,60,74,50,76
16953,Ryan Delaney,47,44,57,53,52,61,58,72,73,64,58,55,52,23,25,28
2499,Daniele Padelli,21,10,19,12,13,49,39,30,45,27,38,65,10,23,10,10
10615,Paul Robinson,55,35,65,60,65,46,50,69,70,62,55,72,64,59,34,24
3933,Heltinho Melo,71,75,52,49,58,83,80,67,52,81,78,69,50,46,58,74
17535,Choe Jeong Woo,44,45,32,43,45,62,63,56,60,58,59,59,41,53,27,38
13808,Benjamin Büchel,19,11,11,13,12,35,33,39,42,34,44,50,11,18,11,16
4085,Nicolás Maturana,75,70,29,49,40,80,76,66,51,85,82,53,48,66,60,62
80,Blaise Matuidi,77,73,83,81,85,79,79,94,78,79,77,83,73,74,65,52
7035,Xavier Mercier,66,68,31,35,48,78,77,72,47,84,78,67,32,67,63,66
13369,Dominik Brunnhübner,16,10,9,14,10,27,39,17,67,20,24,48,12,24,8,12
13403,Batista,62,68,15,16,17,72,75,51,59,67,61,51,52,68,68,33
13217,Chris Brown,60,56,42,22,50,53,51,66,82,40,63,72,69,64,58,38
1641,Hernani,73,69,76,69,74,68,69,70,75,53,69,62,74,75,66,75
11759,Tomás López,42,34,61,59,60,47,46,62,72,56,46,69,64,43,31,27
6200,Lamine Gassama,64,62,67,66,69,71,74,77,70,68,76,66,58,47,35,43
16237,Arijan Qollaku,42,50,46,53,57,74,76,62,65,61,58,62,42,27,31,28
2091,Mathías Corujo,71,67,68,69,72,76,78,84,75,78,74,84,65,66,60,66
8556,Niki Mäenpää,16,17,16,12,15,31,38,37,61,30,55,43,12,24,12,13
16893,Usama Zid Al Hamdan,18,10,7,11,17,25,23,24,46,48,24,64,11,17,8,13
16206,Packie Mailey,29,27,56,51,53,38,42,54,67,57,37,63,65,33,23,21
727,Jemerson,56,50,77,78,80,70,65,63,77,58,64,83,78,45,23,26
17068,Matthew Hall,30,37,46,54,49,60,61,64,47,66,47,72,50,41,22,29
932,Malcom,79,81,16,17,15,86,80,74,62,84,92,58,57,73,73,78
2312,Dodô,78,78,68,65,59,77,79,75,62,79,77,73,57,72,46,63
16895,Valentin Frank,29,56,56,63,56,69,62,60,55,48,58,56,43,27,30,28
6717,Joris Kayembe,71,74,35,31,32,78,85,58,67,70,71,67,50,60,56,34
5663,Tomislav Mrčela,48,39,69,64,68,49,52,70,90,41,42,44,80,42,28,47
32,Iniesta,93,90,57,56,68,74,73,64,59,86,82,54,54,65,73,70
11212,Jesse Gonzalez,19,11,11,13,18,41,43,28,70,43,34,51,14,24,20,11
15972,Daniel Thur,42,35,55,58,60,34,51,34,49,56,44,63,53,42,28,34
2392,Maciej Rybus,77,76,70,70,70,86,83,85,58,82,77,72,40,75,72,78
9151,Paco van Moorsel,68,66,32,49,45,61,61,73,65,60,66,59,67,66,56,43
13687,Connor Pain,59,61,29,25,32,88,89,72,40,76,88,70,42,62,60,41
16737,Darío Salina,57,51,34,44,30,68,62,44,60,74,63,54,44,54,49,38
775,Rogelio Funes Mori,76,75,47,44,49,83,77,83,77,73,79,82,76,75,81,58
2740,Moussa Dembélé,75,73,13,16,22,77,83,64,78,63,74,80,67,70,75,35
13640,Amaar Ali Al Dohaim,47,39,60,56,55,63,67,60,76,62,47,79,57,38,22,25
16380,Aidan Keenan,55,48,22,27,20,42,54,60,71,48,57,72,58,58,56,20
7965,Omar Vásquez,65,66,37,34,41,73,69,58,35,88,82,83,60,67,61,55
14969,Jack Barthram,54,55,49,54,52,76,77,78,56,72,72,63,52,48,28,34
14553,Rodrigo Schlegel,38,31,58,64,52,56,63,64,69,58,43,73,64,48,27,29
7269,Juan Carlos Blengio,50,29,71,65,68,38,32,34,80,51,56,77,71,53,32,44
5924,Christian Kouakou,69,71,23,20,41,84,90,72,75,63,85,83,59,63,70,45
6843,Paulo Cezar Magalhães,66,62,68,66,63,76,74,80,66,66,70,83,63,31,42,34
1024,Marko Dević,76,74,24,22,59,77,78,71,70,68,76,80,75,75,80,76
1456,Andrea Poli,79,77,56,60,69,77,77,77,69,74,75,68,56,70,61,68
14365,Michael Neill,47,55,55,56,56,75,73,72,60,73,70,65,39,56,48,36
15964,Dani Koks,57,59,47,57,44,60,68,57,48,69,55,56,50,63,36,43
13338,Diego Peralta,63,68,18,19,21,65,72,43,39,86,73,38,38,51,57,66
940,Matias Vecino,79,73,64,70,76,69,69,83,77,56,68,62,60,76,60,58
9116,Awad Khrees,58,59,63,65,64,62,65,73,79,71,72,66,56,60,45,37
10757,Lewis Macha,61,65,23,25,25,76,74,72,58,69,54,69,65,57,66,39
7556,Carlos Rodríguez,52,33,68,56,70,45,61,63,82,50,44,59,73,44,22,28
6760,Vittorio Parigini,75,75,13,11,19,78,82,72,55,70,77,78,58,65,69,47
3862,Tobias Hysén,62,64,30,26,25,83,78,69,60,72,65,84,65,68,76,61
8992,Freek Heerkens,53,46,65,69,71,59,68,64,73,58,44,76,67,39,20,27
987,Leandro Paredes,82,77,64,72,72,75,69,79,69,77,77,61,60,80,55,71
5573,Sebastián Hernández,68,70,40,49,49,60,70,64,60,66,68,59,47,63,56,65
6847,Édison Toloza,60,53,17,19,22,94,92,60,80,74,80,70,67,75,54,65
13165,James Dayton,61,66,18,25,18,80,78,58,50,82,86,59,28,59,53,66
7129,Thanos Petsos,68,54,65,63,61,54,64,80,75,63,68,72,61,79,46,70
13477,Jonathan Sabbatini,70,64,38,51,57,70,62,59,58,74,71,49,52,58,41,35
6875,Yuji Ono,70,72,18,20,35,76,74,65,51,82,78,73,62,61,55,58
10440,Jermaine Grandison,46,57,63,63,59,75,73,60,90,46,49,58,64,65,52,35
7905,Matías Ibáñez,14,11,17,20,28,47,49,40,71,43,36,52,12,23,10,17
4776,Marcos Riquelme,67,63,15,16,17,81,81,70,84,61,73,79,65,70,70,54
5491,Aarón Galindo,62,56,72,68,62,33,34,49,90,41,54,71,68,59,21,40
17079,Diego Faccioli,18,14,6,10,8,15,24,24,36,47,26,63,12,24,9,13
16361,Hiroki Noda,31,28,61,58,46,70,70,57,73,59,43,71,50,45,21,35
10393,Maxime Hautbois,24,15,12,12,13,39,49,29,55,42,35,52,13,19,9,12
3151,Laurent Pionnier,22,10,10,11,22,52,49,45,58,50,41,71,10,22,12,12
10966,Khiry Shelton,64,67,25,22,24,81,85,65,78,55,76,66,63,62,55,29
14480,Mathias Wichmann,60,61,43,57,60,61,50,64,63,71,71,55,43,58,59,51
11403,Daniel Bowles,55,54,65,64,67,67,68,72,69,62,61,67,58,43,36,40
10551,Joris Sainati,53,33,64,66,62,68,69,67,76,59,58,71,47,34,30,22
15914,Hirotsugu Nakabayashi,19,10,25,35,55,20,26,27,43,46,23,57,13,19,8,13
6930,Edgar Ié,53,46,70,69,62,77,80,68,73,64,71,90,59,67,32,66
1052,Shinji Okazaki,76,76,34,34,45,79,73,83,69,75,85,90,74,77,75,50
10278,Zié Diabaté,55,52,61,66,61,69,71,80,75,71,66,70,55,56,27,33
804,Yannick Bolasie,83,87,27,17,31,89,89,80,82,76,84,60,51,81,64,49
1962,Matías Silvestre,62,48,76,75,71,53,55,60,78,58,62,88,79,72,32,55
12547,Hamidou Keyta,69,72,25,31,23,84,76,45,50,55,68,42,48,74,63,42
6403,Luca Pagliarulo,55,28,72,67,67,34,50,50,71,56,48,63,74,33,15,12
10399,Christopher Avevor,59,50,62,66,63,61,69,69,84,60,57,80,62,64,34,35
426,Rafinha,84,87,47,66,68,76,74,74,66,81,81,73,55,79,74,61
340,Christian Benteke,80,72,25,18,29,75,79,77,90,48,74,82,86,85,79,67
14504,Derek Foran,45,31,60,59,58,45,45,71,75,65,53,70,55,33,23,27
3655,Artem Kravets,66,64,28,34,54,59,64,69,79,45,46,61,75,72,73,47
11899,Fabiem Jardim,61,66,46,56,43,64,69,56,54,65,63,59,58,72,57,58
7962,Scott Caldwell,63,57,62,60,63,54,55,75,70,77,56,55,43,64,54,40
380,Thiago Motta,83,68,68,75,77,42,41,72,83,50,47,83,79,82,54,67
917,Gazzolisco,72,71,77,75,67,81,82,89,82,66,67,72,77,84,54,77
12215,Ayman Ftinei,59,63,58,59,59,72,70,74,73,62,71,44,47,62,29,34
9879,Adrian Dabasse,66,60,15,20,28,64,68,64,81,59,54,50,69,73,58,44
10918,Dael Fry,55,26,64,64,65,65,68,63,64,67,38,74,67,40,25,22
12351,Ko Cha Won,66,66,33,33,40,81,80,74,67,88,82,81,68,62,61,46
11506,Daigo Kobayashi,69,69,51,48,50,67,65,55,54,62,79,34,47,70,57,72
3752,Luso,68,55,59,71,78,64,68,75,75,63,69,75,53,73,49,60
16900,Ben Dudzinski,12,10,8,12,13,23,24,16,48,37,37,53,13,23,6,13
14032,Yusuf Fırat Kaplan,65,64,33,36,28,74,72,75,42,78,78,42,34,49,38,35
14236,Tomáš Vestenický,64,62,42,35,44,75,73,49,62,77,71,62,50,56,62,50
3355,Lucas Melano,73,73,26,28,24,89,89,84,73,62,73,65,64,72,69,35
15661,Facundo Cambeses,10,8,5,11,9,47,44,19,53,42,39,57,13,18,5,13
2830,Remo Freuler,74,71,56,55,68,69,69,79,66,61,72,58,41,69,63,70
6131,Darryl Lachman,58,59,67,62,68,57,65,72,87,43,42,71,59,68,43,56
4317,Javi Ros,68,59,65,67,64,74,72,79,66,86,82,66,41,78,53,67
7482,Germán Herrera,62,63,49,47,39,72,69,78,74,62,69,72,66,75,64,44
13809,Ollie Clarke,64,61,54,56,58,69,66,78,63,66,74,68,47,70,55,50
2749,Louis Schaub,79,82,38,39,35,77,77,73,63,75,85,63,52,64,69,62
82,Laurent Koscielny,67,62,83,86,86,78,80,77,76,62,70,86,84,54,32,49
5975,Danny Ward,23,19,19,18,22,44,42,22,62,60,32,55,13,25,11,14
2098,Isaac Success,79,77,22,24,20,85,89,65,83,57,78,82,64,80,69,54
11400,George Taft,54,42,61,62,60,64,65,84,80,72,56,65,63,46,33,38
16578,Hassan Dhaifallah,55,49,39,48,41,66,60,57,60,79,58,63,46,61,49,31
14724,Ikki Arai,33,26,63,63,49,66,66,62,74,53,38,72,65,37,18,21
13543,David Atanga,59,63,31,44,38,86,90,60,43,73,77,56,49,53,52,38
2352,Bamba Anderson,70,64,72,72,71,63,67,49,75,61,65,70,77,58,34,39
5749,Daler Kuzyaev,73,72,68,63,68,78,71,70,75,75,74,60,51,65,60,53
9572,Knut Olav Rindarøy,61,58,62,62,63,79,81,76,70,71,71,67,53,68,43,46
15441,Daniel Potts,57,56,55,58,53,62,64,60,66,70,73,56,59,40,25,42
8027,Elton Acolatse,68,69,17,27,20,87,86,65,73,64,74,66,50,59,61,39
7166,Sam Clucas,67,67,56,53,59,69,75,91,63,61,64,70,60,64,65,63
8913,Marius Lundemo,66,64,49,49,63,62,68,75,65,51,60,64,54,65,54,66
6533,Vladimir Poluyakhtov,54,59,72,70,68,69,71,73,74,63,57,61,64,52,40,38
8768,Ezequiel Montagna,62,66,48,46,22,80,81,69,62,72,73,57,53,65,64,53
11806,Jamar Dixon,58,59,45,45,45,84,85,80,60,75,72,74,54,58,55,30
13488,Stefan Gartenmann,55,28,62,59,55,45,50,36,75,56,58,73,58,52,22,28
4385,Mehdi Abeid,74,71,62,60,65,72,68,70,75,72,68,58,44,75,67,65
7972,Mouhamadou-Naby Sarr,54,49,62,64,58,40,53,52,92,32,34,55,70,45,26,34
11429,Felicio Brown Forbes,60,66,62,64,55,68,71,70,74,54,58,67,59,60,65,49
17069,Markus Kaasa,55,56,40,45,27,70,71,65,45,75,65,50,44,50,45,48
6008,Cristian Insaurralde,69,70,21,28,49,81,80,70,67,55,83,67,66,71,69,57
15482,Kevin O'Connor,58,48,55,55,54,54,55,68,73,46,52,59,55,63,47,51
9604,Cho Won Hee,66,67,58,61,64,75,73,83,73,69,42,71,63,65,58,48
16636,Pierre Magnon,57,55,23,37,18,65,60,61,42,68,56,47,44,55,38,42
3768,Gökhan Değirmenci,29,12,12,22,22,41,55,38,62,60,38,71,16,45,15,10
5700,Abdou Diallo,50,47,67,70,65,67,69,72,68,64,46,76,68,42,30,32
3093,Pablo Barrientos,81,80,27,31,37,64,63,55,57,79,77,55,63,74,63,77
13015,Janoi Donacien,52,48,59,62,61,79,80,67,75,61,62,71,62,50,23,24
11150,Edwin Velasco,53,44,58,67,68,76,79,69,70,66,67,80,63,32,23,29
14301,Saleh Al Jaman,57,64,15,20,17,82,84,60,58,64,78,75,57,66,60,28
7579,Jonaldo Santoso,66,64,38,42,39,51,67,62,71,51,41,70,71,74,70,54
3347,Renato González,73,75,31,38,19,90,81,53,48,85,82,52,36,70,66,65
17036,Mizhat Sarı,17,21,21,19,48,32,33,42,47,48,48,64,14,45,22,32
12622,Amedeo Benedetti,44,62,63,69,64,63,60,58,45,78,54,58,55,37,30,30
12732,Feiver Mercado,62,58,17,11,15,66,58,51,62,72,58,69,60,54,65,34
12559,Javi Llor,60,62,58,53,56,60,58,49,56,64,55,60,49,61,39,40
3747,Matteo Ardemagni,72,59,11,11,15,68,75,77,91,59,71,90,73,75,71,55
4791,Lucas Diarte,65,57,73,82,61,60,67,76,63,67,63,88,56,40,26,33
1773,André Martins,81,81,50,47,63,81,77,72,34,90,91,63,51,65,65,73
2100,Miloš Jojić,75,76,41,48,64,73,67,69,67,77,77,65,54,77,71,75
9713,Frederic Ananou,52,43,63,69,65,78,83,72,63,63,68,74,65,45,30,32
2656,Andrés Cubas,70,65,70,73,78,73,68,78,32,88,88,75,55,59,35,40
9065,Germán Parreño,20,13,10,14,21,34,33,29,54,38,39,70,20,40,11,12
2593,Mouctar Diakhaby,51,42,74,67,73,53,53,75,84,32,46,82,79,45,25,26
10174,Conor Wilkinson,63,68,28,20,23,72,74,67,72,69,70,70,65,69,62,39
1807,Ishak Belfodil,78,77,15,15,29,61,71,78,85,39,58,71,76,77,74,68
292,Niklas Süle,46,42,82,82,84,51,68,65,93,33,33,38,80,70,20,30
7368,Toumani Diagouraga,69,68,63,63,70,66,67,74,76,57,54,36,67,59,50,57
8788,Braian Mansilla,65,67,26,22,14,89,88,73,65,66,72,63,62,63,65,34
12159,Gastón Álvarez Suarez,64,66,43,51,52,68,73,74,71,60,63,56,43,60,53,67
1726,Vitinho,79,83,18,23,35,78,80,66,57,72,83,71,52,79,77,52
13003,Jamaan Ibrahim Al Dawsari,53,43,65,62,56,52,51,62,73,62,62,74,71,38,22,29
7892,Guido Herrera,20,20,18,17,26,46,45,39,62,53,34,53,20,24,17,21
10904,Ibrahim Diallo,46,41,69,68,53,73,77,57,62,71,66,82,58,53,25,25
5892,Luca Garritano,72,71,15,18,20,85,82,57,56,73,90,71,54,66,68,50
13301,Thibault Vlietinck,68,67,16,19,19,77,79,62,43,74,63,56,58,58,48,58
490,Kevin-Prince Boateng,83,79,59,72,67,75,73,70,86,58,77,85,74,84,73,71
15680,Ben White,42,38,55,55,57,52,64,52,61,49,48,66,53,35,22,20
14890,Alexander Achinioti-Jönsson,50,44,62,60,64,70,67,67,58,65,62,58,37,43,41,33
5085,Igor Coronado,72,70,13,17,35,75,73,68,32,83,85,72,34,56,65,42
14975,Ioannis Gelios,16,12,10,14,12,57,52,36,61,42,51,69,15,19,8,14
845,Baiano,76,77,78,79,76,77,78,84,64,76,81,75,62,69,56,38
7137,Mathias Autret,69,68,46,31,53,74,75,48,57,70,74,34,43,71,62,62
5098,Loïck Landre,59,48,70,66,69,53,78,62,72,71,56,78,69,56,22,24
4212,Paul Dummett,69,66,73,73,65,69,68,72,73,77,64,73,72,40,41,52
7506,Dorado,60,43,70,57,70,43,46,33,70,60,49,66,70,40,44,21
7004,Adriá Carmona,69,73,28,31,31,79,73,52,54,87,81,51,33,56,62,72
8903,Tommy Redding,58,43,65,59,67,75,76,55,79,53,56,71,61,37,22,31
15038,Danilo Arrieta,62,64,13,13,19,76,74,59,47,70,74,74,21,57,49,23
4491,Souleymane Bamba,54,54,66,69,73,65,68,76,85,39,35,58,74,47,27,16
12010,Lewis Page,55,60,61,65,61,70,76,62,57,69,76,56,57,29,38,35
16511,Jakub Żubrowski,55,53,50,51,47,64,60,58,53,65,50,60,47,53,31,42
14206,Dimitry Bertaud,22,16,19,21,25,48,55,42,63,63,35,50,19,21,15,14
16840,Maximiliano Mori,16,15,7,13,12,29,29,27,43,49,26,61,15,23,7,14
12319,Chris Harold,60,61,29,28,35,89,90,70,58,73,85,65,56,63,63,34
8582,Kevin Begois,33,16,14,17,27,43,49,31,72,31,61,70,14,35,13,24
1682,Aleksandar Mitrović,71,68,14,13,14,57,68,67,84,48,61,81,84,80,76,52
16975,Marco Lund,46,41,50,51,52,66,53,55,63,67,42,70,48,38,20,22
286,Andrea Pirlo,86,76,40,39,57,47,33,55,59,64,44,33,39,75,58,93
17238,Jaime Villarreal,45,45,31,45,43,67,67,56,41,80,50,55,44,52,31,34
289,Corentin Tolisso,78,74,75,73,78,74,75,86,79,73,74,89,82,80,75,73
613,Romain Hamouma,79,79,42,41,39,79,79,73,66,78,82,60,63,77,79,73
6808,Xandro Schenk,69,54,65,66,59,64,62,68,79,51,55,66,65,52,41,36
9818,Marin Oršulić,57,59,61,66,62,66,69,57,84,41,68,59,61,63,26,59
7899,Juan Ignacio Sills,60,59,75,72,70,65,69,70,71,61,60,82,66,45,28,42
6841,Jason Silva,67,68,51,47,54,73,75,71,72,69,77,55,53,64,64,55
6445,Yekta Kurtuluş,69,70,69,65,68,66,65,73,62,76,69,71,64,75,69,64
1244,José Luis Gómez,71,67,64,71,85,93,92,85,43,85,85,79,55,64,52,35
1564,Jaroslav Drobný,22,15,14,13,14,35,38,28,69,35,39,52,12,22,14,12
1940,Jérémy Sorbon,64,30,79,72,77,38,49,51,72,68,48,63,73,43,25,34
11237,Georgemy,20,20,14,13,20,42,45,28,71,35,31,52,13,25,13,13
2560,Rob Green,15,14,12,11,20,50,34,26,59,40,48,68,15,22,12,13
16323,Charlie Rowan,43,39,51,52,51,56,58,51,66,52,55,66,49,49,33,34
3621,Daniel Opare,69,73,68,69,68,86,87,81,65,79,84,87,57,72,60,35
10617,Alan McCormack,61,56,60,62,63,52,34,68,65,78,60,74,48,72,32,68
14412,Marcus Fraser,49,50,63,72,62,72,71,70,71,67,73,64,44,27,23,33
11992,Daníel Leó Grétarsson,54,59,64,63,57,69,73,67,63,66,64,64,53,54,52,50
13055,Toni Vastić,60,61,15,16,30,63,68,65,76,53,57,33,68,65,55,46
8968,Akapo,60,54,65,69,52,77,84,78,68,64,71,82,57,75,42,41
16028,Yuji Kajikawa,17,16,15,13,13,23,40,27,72,48,42,63,10,19,15,12
7115,Erick Torres,63,65,21,26,36,75,69,74,69,74,84,68,68,70,65,41
6999,Vyacheslav Podberezkin,68,70,65,54,56,75,53,64,62,68,69,59,69,72,65,51
424,Paul-Georges Ntep,84,84,22,15,28,90,90,73,74,75,86,49,43,79,74,73
6182,Magno,76,75,34,29,48,70,63,62,56,70,61,54,58,63,66,74
2216,Denis Stracqualursi,72,59,38,31,32,61,66,69,83,44,52,74,79,80,79,35
4395,Sean Morrison,53,43,67,71,67,53,54,66,84,48,57,75,71,52,22,27
3618,Ike Opara,57,44,69,67,70,80,87,74,85,66,78,79,71,58,30,47
9954,Alexey Pugin,65,71,30,32,24,76,78,60,65,69,67,43,55,81,69,48
14330,Eoghan O'Connell,58,55,55,61,55,61,54,61,75,43,58,63,57,36,22,32
13422,Masaru Kato,55,63,33,44,45,67,64,78,63,71,56,65,43,54,49,68
15345,Marco Schuster,56,54,54,58,51,61,54,45,53,70,67,55,62,59,37,43
9690,Bruno Gomes,51,59,14,16,15,76,75,55,60,62,62,60,60,70,69,40
16832,Paul Lewis,53,51,34,37,40,71,68,61,55,59,66,61,45,46,50,39
17416,Simen Kjellevold,15,8,9,11,12,27,32,21,41,43,27,61,10,24,6,10
14149,Samuele Perisan,24,11,12,16,21,47,45,37,62,48,34,54,14,21,20,11
3652,Bruno Ecuélé Manga,59,33,66,73,77,62,66,60,83,40,38,60,72,43,23,25
14967,Brad Potts,60,58,56,50,50,72,64,78,72,59,60,59,56,67,54,50
2630,Fabián Sambueza,69,71,35,44,28,79,81,71,35,89,90,48,37,63,72,66
8411,Hakan Özmert,66,65,62,58,62,55,53,70,72,72,62,60,64,65,45,58
9797,Jamie Hopcutt,67,63,28,33,35,79,77,75,58,77,76,61,46,62,63,41
8825,Park Yong Woo,58,48,65,58,59,48,53,70,84,57,61,72,65,58,55,40
9397,Johan Mårtensson,64,62,54,58,68,68,53,79,70,71,72,72,46,55,46,60
1212,Fred Aníbão,21,8,7,8,34,31,33,23,84,23,42,69,8,21,7,23
12012,Jean Butez,20,16,11,13,17,49,40,42,58,54,37,58,20,20,17,14
4313,Danny Batth,46,31,73,70,67,35,34,72,90,45,43,74,74,32,20,16
